DEBUG:root:Loaded 10000 invoices from ../data/invoices.csv
DEBUG:root:Filtered 10000 invoices without POs
DEBUG:root:Loaded 7 purchase orders from ../data/pos.csv
DEBUG:root:Loaded 10000 invoices from ../data/invoices.csv
DEBUG:root:Loaded 7 purchase orders from ../data/pos.csv
DEBUG:root:No matching PO found for invoice 15/10/1997
DEBUG:root:No matching PO found for invoice 03/07/1978
DEBUG:root:No matching PO found for invoice 23/03/2021
DEBUG:root:No matching PO found for invoice 31/10/1975
DEBUG:root:No matching PO found for invoice 13/09/1970
DEBUG:root:No matching PO found for invoice 31/12/2006
DEBUG:root:No matching PO found for invoice 09/04/2009
DEBUG:root:No matching PO found for invoice 31/10/1979
DEBUG:root:No matching PO found for invoice 12/12/1995
DEBUG:root:No matching PO found for invoice 25/03/2005
DEBUG:root:No matching PO found for invoice 02/11/2016
DEBUG:root:No matching PO found for invoice 21/07/2020
DEBUG:root:No matching PO found for invoice 28/06/1990
DEBUG:root:No matching PO found for invoice 07/04/1983
DEBUG:root:No matching PO found for invoice 22/09/2008
DEBUG:root:No matching PO found for invoice 11/05/2007
DEBUG:root:No matching PO found for invoice 25/06/1997
DEBUG:root:No matching PO found for invoice 23/03/1975
DEBUG:root:No matching PO found for invoice 20/07/2006
DEBUG:root:No matching PO found for invoice 03/08/1993
DEBUG:root:No matching PO found for invoice 24/10/2002
DEBUG:root:No matching PO found for invoice 22/10/2008
DEBUG:root:No matching PO found for invoice 16/11/2019
DEBUG:root:No matching PO found for invoice 09/02/2007
DEBUG:root:No matching PO found for invoice 17/10/1970
DEBUG:root:No matching PO found for invoice 26/11/2020
DEBUG:root:No matching PO found for invoice 16/02/1984
DEBUG:root:No matching PO found for invoice 12/04/1994
DEBUG:root:No matching PO found for invoice 30/05/1972
DEBUG:root:No matching PO found for invoice 17/07/1996
DEBUG:root:No matching PO found for invoice 07/07/1974
DEBUG:root:No matching PO found for invoice 03/10/1973
DEBUG:root:No matching PO found for invoice 03/03/1995
DEBUG:root:No matching PO found for invoice 18/10/2008
DEBUG:root:No matching PO found for invoice 03/11/1975
DEBUG:root:No matching PO found for invoice 04/10/2013
DEBUG:root:No matching PO found for invoice 25/11/1986
DEBUG:root:No matching PO found for invoice 27/09/1989
DEBUG:root:No matching PO found for invoice 11/01/2011
DEBUG:root:No matching PO found for invoice 31/10/1982
DEBUG:root:No matching PO found for invoice 16/05/1979
DEBUG:root:No matching PO found for invoice 10/06/1988
DEBUG:root:No matching PO found for invoice 01/07/1993
DEBUG:root:No matching PO found for invoice 26/10/2010
DEBUG:root:No matching PO found for invoice 06/11/2004
DEBUG:root:No matching PO found for invoice 20/04/1982
DEBUG:root:No matching PO found for invoice 05/01/2018
DEBUG:root:No matching PO found for invoice 02/02/1996
DEBUG:root:No matching PO found for invoice 17/03/2007
DEBUG:root:No matching PO found for invoice 20/02/2013
DEBUG:root:No matching PO found for invoice 27/05/1993
DEBUG:root:No matching PO found for invoice 10/11/2001
DEBUG:root:No matching PO found for invoice 02/09/1978
DEBUG:root:No matching PO found for invoice 02/09/1971
DEBUG:root:No matching PO found for invoice 26/12/1992
DEBUG:root:No matching PO found for invoice 26/07/1990
DEBUG:root:No matching PO found for invoice 01/02/2009
DEBUG:root:No matching PO found for invoice 08/10/2020
DEBUG:root:No matching PO found for invoice 11/11/2013
DEBUG:root:No matching PO found for invoice 06/06/2012
DEBUG:root:No matching PO found for invoice 26/08/1983
DEBUG:root:No matching PO found for invoice 26/10/1976
DEBUG:root:No matching PO found for invoice 09/06/2007
DEBUG:root:No matching PO found for invoice 31/03/2002
DEBUG:root:No matching PO found for invoice 17/05/1973
DEBUG:root:No matching PO found for invoice 06/10/1974
DEBUG:root:No matching PO found for invoice 12/01/2004
DEBUG:root:No matching PO found for invoice 28/12/2004
DEBUG:root:No matching PO found for invoice 03/03/1974
DEBUG:root:No matching PO found for invoice 23/05/1989
DEBUG:root:No matching PO found for invoice 07/12/2021
DEBUG:root:No matching PO found for invoice 18/07/2019
DEBUG:root:No matching PO found for invoice 05/05/2003
DEBUG:root:No matching PO found for invoice 06/07/1998
DEBUG:root:No matching PO found for invoice 05/02/2010
DEBUG:root:No matching PO found for invoice 27/09/2004
DEBUG:root:No matching PO found for invoice 21/10/2009
DEBUG:root:No matching PO found for invoice 30/11/2010
DEBUG:root:No matching PO found for invoice 30/07/1986
DEBUG:root:No matching PO found for invoice 24/11/2001
DEBUG:root:No matching PO found for invoice 08/06/2016
DEBUG:root:No matching PO found for invoice 14/03/1986
DEBUG:root:No matching PO found for invoice 25/07/1992
DEBUG:root:No matching PO found for invoice 27/07/1970
DEBUG:root:No matching PO found for invoice 29/09/2015
DEBUG:root:No matching PO found for invoice 28/06/1985
DEBUG:root:No matching PO found for invoice 04/03/1984
DEBUG:root:No matching PO found for invoice 09/07/1981
DEBUG:root:No matching PO found for invoice 06/03/2006
DEBUG:root:No matching PO found for invoice 09/10/2021
DEBUG:root:No matching PO found for invoice 22/11/1988
DEBUG:root:No matching PO found for invoice 08/12/1971
DEBUG:root:No matching PO found for invoice 27/03/2004
DEBUG:root:No matching PO found for invoice 30/03/2017
DEBUG:root:No matching PO found for invoice 14/06/2018
DEBUG:root:No matching PO found for invoice 22/01/2008
DEBUG:root:No matching PO found for invoice 18/04/2016
DEBUG:root:No matching PO found for invoice 01/04/1993
DEBUG:root:No matching PO found for invoice 07/10/1971
DEBUG:root:No matching PO found for invoice 12/07/2020
DEBUG:root:No matching PO found for invoice 25/03/1991
DEBUG:root:No matching PO found for invoice 29/10/1993
DEBUG:root:No matching PO found for invoice 09/04/2000
DEBUG:root:No matching PO found for invoice 16/11/2006
DEBUG:root:No matching PO found for invoice 11/03/1987
DEBUG:root:No matching PO found for invoice 04/12/2006
DEBUG:root:No matching PO found for invoice 06/07/2015
DEBUG:root:No matching PO found for invoice 11/08/1975
DEBUG:root:No matching PO found for invoice 23/10/2008
DEBUG:root:No matching PO found for invoice 18/03/1982
DEBUG:root:No matching PO found for invoice 27/03/2004
DEBUG:root:No matching PO found for invoice 26/03/1980
DEBUG:root:No matching PO found for invoice 11/05/1981
DEBUG:root:No matching PO found for invoice 23/05/1986
DEBUG:root:No matching PO found for invoice 19/06/2009
DEBUG:root:No matching PO found for invoice 18/02/1971
DEBUG:root:No matching PO found for invoice 29/04/1976
DEBUG:root:No matching PO found for invoice 10/09/1999
DEBUG:root:No matching PO found for invoice 28/07/2010
DEBUG:root:No matching PO found for invoice 10/12/2015
DEBUG:root:No matching PO found for invoice 14/12/1974
DEBUG:root:No matching PO found for invoice 17/10/2001
DEBUG:root:No matching PO found for invoice 26/02/1971
DEBUG:root:No matching PO found for invoice 04/05/2008
DEBUG:root:No matching PO found for invoice 08/02/2006
DEBUG:root:No matching PO found for invoice 01/07/2009
DEBUG:root:No matching PO found for invoice 16/09/2014
DEBUG:root:No matching PO found for invoice 03/06/1983
DEBUG:root:No matching PO found for invoice 05/04/2012
DEBUG:root:No matching PO found for invoice 15/07/1980
DEBUG:root:No matching PO found for invoice 21/06/2021
DEBUG:root:No matching PO found for invoice 28/01/1980
DEBUG:root:No matching PO found for invoice 11/06/1977
DEBUG:root:No matching PO found for invoice 21/11/1982
DEBUG:root:No matching PO found for invoice 25/02/1998
DEBUG:root:No matching PO found for invoice 30/10/2001
DEBUG:root:No matching PO found for invoice 22/07/1980
DEBUG:root:No matching PO found for invoice 14/01/1988
DEBUG:root:No matching PO found for invoice 11/12/1989
DEBUG:root:No matching PO found for invoice 20/03/1970
DEBUG:root:No matching PO found for invoice 05/03/2000
DEBUG:root:No matching PO found for invoice 09/01/1983
DEBUG:root:No matching PO found for invoice 25/12/1993
DEBUG:root:No matching PO found for invoice 15/01/1996
DEBUG:root:No matching PO found for invoice 11/07/1984
DEBUG:root:No matching PO found for invoice 24/07/1983
DEBUG:root:No matching PO found for invoice 10/05/2010
DEBUG:root:No matching PO found for invoice 19/10/1996
DEBUG:root:No matching PO found for invoice 10/04/1999
DEBUG:root:No matching PO found for invoice 16/04/2001
DEBUG:root:No matching PO found for invoice 04/01/2016
DEBUG:root:No matching PO found for invoice 20/01/1980
DEBUG:root:No matching PO found for invoice 13/03/1974
DEBUG:root:No matching PO found for invoice 23/04/2014
DEBUG:root:No matching PO found for invoice 02/10/1990
DEBUG:root:No matching PO found for invoice 02/01/1987
DEBUG:root:No matching PO found for invoice 20/08/2017
DEBUG:root:No matching PO found for invoice 13/07/2016
DEBUG:root:No matching PO found for invoice 02/11/1980
DEBUG:root:No matching PO found for invoice 25/08/1994
DEBUG:root:No matching PO found for invoice 04/02/1999
DEBUG:root:No matching PO found for invoice 23/11/1988
DEBUG:root:No matching PO found for invoice 27/12/1979
DEBUG:root:No matching PO found for invoice 10/08/1973
DEBUG:root:No matching PO found for invoice 06/05/2002
DEBUG:root:No matching PO found for invoice 20/03/1984
DEBUG:root:No matching PO found for invoice 05/01/1983
DEBUG:root:No matching PO found for invoice 21/05/2005
DEBUG:root:No matching PO found for invoice 16/12/1993
DEBUG:root:No matching PO found for invoice 18/11/1979
DEBUG:root:No matching PO found for invoice 15/06/1980
DEBUG:root:No matching PO found for invoice 20/10/2011
DEBUG:root:No matching PO found for invoice 02/06/1978
DEBUG:root:No matching PO found for invoice 29/03/2020
DEBUG:root:No matching PO found for invoice 02/02/2006
DEBUG:root:No matching PO found for invoice 27/12/1987
DEBUG:root:No matching PO found for invoice 09/12/1977
DEBUG:root:No matching PO found for invoice 14/10/2009
DEBUG:root:No matching PO found for invoice 09/09/2006
DEBUG:root:No matching PO found for invoice 21/03/1975
DEBUG:root:No matching PO found for invoice 22/01/1995
DEBUG:root:No matching PO found for invoice 05/06/1988
DEBUG:root:No matching PO found for invoice 05/07/1974
DEBUG:root:No matching PO found for invoice 27/08/2006
DEBUG:root:No matching PO found for invoice 23/08/1990
DEBUG:root:No matching PO found for invoice 25/09/1983
DEBUG:root:No matching PO found for invoice 03/06/2009
DEBUG:root:No matching PO found for invoice 01/01/1976
DEBUG:root:No matching PO found for invoice 13/01/2014
DEBUG:root:No matching PO found for invoice 16/02/1987
DEBUG:root:No matching PO found for invoice 15/04/1975
DEBUG:root:No matching PO found for invoice 10/06/1992
DEBUG:root:No matching PO found for invoice 27/03/1984
DEBUG:root:No matching PO found for invoice 01/08/1999
DEBUG:root:No matching PO found for invoice 26/03/2010
DEBUG:root:No matching PO found for invoice 05/05/1981
DEBUG:root:No matching PO found for invoice 07/06/2015
DEBUG:root:No matching PO found for invoice 27/06/1979
DEBUG:root:No matching PO found for invoice 19/02/1980
DEBUG:root:No matching PO found for invoice 23/05/2007
DEBUG:root:No matching PO found for invoice 02/10/1993
DEBUG:root:No matching PO found for invoice 15/05/2005
DEBUG:root:No matching PO found for invoice 05/09/1998
DEBUG:root:No matching PO found for invoice 18/04/1995
DEBUG:root:No matching PO found for invoice 18/06/1977
DEBUG:root:No matching PO found for invoice 30/01/2003
DEBUG:root:No matching PO found for invoice 15/02/1993
DEBUG:root:No matching PO found for invoice 28/11/2010
DEBUG:root:No matching PO found for invoice 27/09/1995
DEBUG:root:No matching PO found for invoice 16/09/2009
DEBUG:root:No matching PO found for invoice 13/10/1989
DEBUG:root:No matching PO found for invoice 23/11/2009
DEBUG:root:No matching PO found for invoice 22/01/1976
DEBUG:root:No matching PO found for invoice 28/10/1989
DEBUG:root:No matching PO found for invoice 25/06/1999
DEBUG:root:No matching PO found for invoice 17/12/1974
DEBUG:root:No matching PO found for invoice 07/06/1979
DEBUG:root:No matching PO found for invoice 30/11/2002
DEBUG:root:No matching PO found for invoice 21/07/2015
DEBUG:root:No matching PO found for invoice 24/12/2015
DEBUG:root:No matching PO found for invoice 24/04/1987
DEBUG:root:No matching PO found for invoice 06/04/2013
DEBUG:root:No matching PO found for invoice 25/07/1974
DEBUG:root:No matching PO found for invoice 14/09/1995
DEBUG:root:No matching PO found for invoice 11/04/2008
DEBUG:root:No matching PO found for invoice 07/08/2004
DEBUG:root:No matching PO found for invoice 13/09/2006
DEBUG:root:No matching PO found for invoice 09/01/2021
DEBUG:root:No matching PO found for invoice 11/01/2021
DEBUG:root:No matching PO found for invoice 08/11/1975
DEBUG:root:No matching PO found for invoice 14/11/1985
DEBUG:root:No matching PO found for invoice 27/03/1985
DEBUG:root:No matching PO found for invoice 11/04/1977
DEBUG:root:No matching PO found for invoice 01/11/2006
DEBUG:root:No matching PO found for invoice 21/02/2017
DEBUG:root:No matching PO found for invoice 30/06/2015
DEBUG:root:No matching PO found for invoice 01/10/1982
DEBUG:root:No matching PO found for invoice 18/12/1998
DEBUG:root:No matching PO found for invoice 23/08/2001
DEBUG:root:No matching PO found for invoice 21/07/2013
DEBUG:root:No matching PO found for invoice 25/07/1986
DEBUG:root:No matching PO found for invoice 11/11/2017
DEBUG:root:No matching PO found for invoice 14/05/2020
DEBUG:root:No matching PO found for invoice 09/12/1980
DEBUG:root:No matching PO found for invoice 10/07/1985
DEBUG:root:No matching PO found for invoice 14/03/2020
DEBUG:root:No matching PO found for invoice 02/05/1988
DEBUG:root:No matching PO found for invoice 29/11/1989
DEBUG:root:No matching PO found for invoice 02/05/2004
DEBUG:root:No matching PO found for invoice 20/09/1980
DEBUG:root:No matching PO found for invoice 04/12/1975
DEBUG:root:No matching PO found for invoice 05/09/1982
DEBUG:root:No matching PO found for invoice 27/03/1997
DEBUG:root:No matching PO found for invoice 30/06/1993
DEBUG:root:No matching PO found for invoice 17/03/2010
DEBUG:root:No matching PO found for invoice 23/09/1976
DEBUG:root:No matching PO found for invoice 07/12/1991
DEBUG:root:No matching PO found for invoice 04/06/2011
DEBUG:root:No matching PO found for invoice 09/07/1985
DEBUG:root:No matching PO found for invoice 25/08/2002
DEBUG:root:No matching PO found for invoice 09/03/1975
DEBUG:root:No matching PO found for invoice 15/05/2017
DEBUG:root:No matching PO found for invoice 15/07/1992
DEBUG:root:No matching PO found for invoice 18/07/2012
DEBUG:root:No matching PO found for invoice 15/03/2004
DEBUG:root:No matching PO found for invoice 04/12/1996
DEBUG:root:No matching PO found for invoice 19/05/1995
DEBUG:root:No matching PO found for invoice 03/04/1977
DEBUG:root:No matching PO found for invoice 09/05/2014
DEBUG:root:No matching PO found for invoice 26/06/1997
DEBUG:root:No matching PO found for invoice 20/08/2007
DEBUG:root:No matching PO found for invoice 27/03/1982
DEBUG:root:No matching PO found for invoice 24/10/2009
DEBUG:root:No matching PO found for invoice 15/12/1976
DEBUG:root:No matching PO found for invoice 03/11/2017
DEBUG:root:No matching PO found for invoice 12/06/1999
DEBUG:root:No matching PO found for invoice 03/09/1998
DEBUG:root:No matching PO found for invoice 22/06/2014
DEBUG:root:No matching PO found for invoice 02/03/1999
DEBUG:root:No matching PO found for invoice 22/02/2012
DEBUG:root:No matching PO found for invoice 31/12/1975
DEBUG:root:No matching PO found for invoice 25/02/2004
DEBUG:root:No matching PO found for invoice 26/07/2003
DEBUG:root:No matching PO found for invoice 03/06/1998
DEBUG:root:No matching PO found for invoice 25/05/1984
DEBUG:root:No matching PO found for invoice 25/08/2018
DEBUG:root:No matching PO found for invoice 27/05/2014
